activityID,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetX,magnetY,magnetZ
7,6.49931,28.0617,19.4019,2.13511,0.191103,-1.07789,-19.4587,-31.1891,-58.2549
7,-14.4219,12.2106,2.09212,-0.653355,1.68695,-0.822023,-10.5686,-32.1179,-59.9869
7,-3.27063,-1.36813,-0.312182,2.00211,2.43359,-3.43799,8.83638,-28.7632,-61.446
7,-0.522485,16.6559,2.24683,3.90325,0.214691,-5.06992,38.2076,-37.9039,-41.6284
7,-2.96278,3.58364,2.10043,-1.94333,-0.316634,-3.06023,50.2128,-22.8203,-41.719
7,-18.3495,7.65907,3.04931,-1.83052,-0.325509,-2.82006,56.1333,-0.761119,-40.6232
7,-15.5908,7.20287,5.36293,1.46867,-0.880267,2.5496,53.5984,-9.83753,-42.6594
7,-13.6132,5.76881,-0.49118,-2.6496,-1.08051,5.05213,37.0725,-28.8047,-50.197
7,-5.61803,2.82458,-0.246026,-1.40435,-1.01601,5.64787,7.98837,-38.6733,-57.0297
7,0.814453,-0.726757,-1.36929,-0.11979,-1.02918,3.34294,-18.8144,-32.1922,-59.3146
7,1.77686,-1.63856,-0.659024,0.18273,1.25157,-2.08942,-20.0515,-27.7492,-60.757
7,-11.9235,9.04172,10.5305,1.54484,0.576273,-0.957015,-14.5176,-30.1143,-62.5819
7,-5.58299,3.80949,3.83084,-1.3447,0.91056,-1.44605,-1.69025,-32.6018,-62.4084
7,-0.817604,16.0089,10.2115,1.77064,0.536054,-2.03245,8.72945,-34.3254,-60.0003
7,-0.205904,-2.75422,0.123275,0.955065,0.267033,-2.37683,14.4397,-33.0326,-59.3574
7,-7.90568,0.905508,-0.466256,2.33213,2.70085,-6.32875,43.5759,-24.8377,-49.5343
7,-16.0344,6.36345,-3.99332,2.80877,-0.244182,-2.629,54.2727,13.8368,-41.9491
7,-10.9129,3.05492,3.86901,-1.80433,-0.443999,2.15161,55.1622,-1.85419,-44.3272
7,-11.5728,3.49041,1.08656,-0.59702,-0.678105,4.26886,47.5204,-19.7449,-48.7145
7,-9.68771,3.4845,2.07701,-2.76207,-1.33151,5.59907,24.9597,-32.6814,-57.9696
7,-2.04316,2.66111,1.57849,-1.30491,-1.58744,4.28625,-5.16777,-31.6241,-63.5153
7,-1.13338,4.25523,2.43347,-0.0332389,-0.644079,1.26333,-21.6778,-20.6291,-65.5223
7,-15.7009,38.7473,15.3001,2.28659,0.703487,-1.12287,-14.8867,-26.033,-65.1954
7,-10.1873,1.413,3.34659,-1.21784,1.71275,-1.0993,-5.66073,-24.6903,-67.3697
7,1.10821,1.6376,4.43873,-0.287242,0.752093,-1.23012,9.74466,-24.6068,-67.198
7,-0.495471,3.59675,5.71667,0.443383,0.394058,-1.8463,17.2554,-26.0474,-65.2165
7,-0.744263,-0.346972,1.53112,0.699566,-0.0876456,-1.64877,20.4055,-24.3919,-64.3089
7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,-16.623,0.20994,3.17728,1.94447,-0.258752,-1.40491,52.7175,6.64709,-51.267
7,-11.6411,-1.73355,2.37325,-3.88121,-0.399882,3.09854,49.7337,-6.54832,-52.5324
7,-10.1656,7.79077,3.74876,-0.0958662,-1.00941,5.23651,36.8498,-28.5013,-55.8618
7,-4.68007,4.74828,3.5333,-1.80307,-1.90161,5.69095,5.16015,-29.7907,-66.507
7,2.05303,0.265711,0.377848,-1.18168,-1.33032,3.1422,-24.5886,-18.708,-66.3941
7,6.75949,5.0188,9.86172,-0.12564,2.17302,-2.76894,-20.9467,-17.4745,-68.7371
7,-8.65479,7.28656,3.85007,1.63528,2.1478,-2.08831,-2.48248,-26.2559,-69.969
7,-5.31398,1.85754,2.1865,0.0664668,1.17922,-1.19166,12.0282,-24.5915,-70.233
7,-1.90041,-0.495341,0.898507,0.953939,2.1124,-3.34673,30.0026,-19.0568,-65.5186
7,-13.9663,4.65276,5.8962,2.80833,2.32309,-6.11162,56.3841,-6.43219,-49.2512
7,-16.2214,7.55163,5.62172,6.5107,0.366531,0.43552,56.7086,14.435,-48.6828
7,-12.2563,6.06161,3.72328,1.25922,-0.896449,2.3717,54.8631,1.34051,-54.4735
7,-12.5222,4.41525,1.83897,-0.997993,-0.806601,4.92294,42.919,-19.643,-61.2751
7,-6.31827,2.81625,2.43763,-0.998406,-1.99128,5.86485,16.3252,-27.5334,-72.397
7,-0.760447,2.34768,1.59876,-0.55801,-2.07396,4.03045,-15.2596,-22.0947,-73.5969
7,2.66586,1.10606,1.53881,-0.576231,-0.677235,0.657711,-29.2402,-11.8407,-71.706
7,5.09224,25.5426,20.7364,0.795408,1.40006,-2.52032,-17.7875,-15.6438,-73.0355
7,-7.43632,7.55562,9.52506,-0.725559,1.24032,-1.16828,-9.76497,-23.195,-72.0515
7,-2.45071,1.10382,1.03882,0.727013,1.03709,-1.93799,1.06361,-20.0074,-72.604
7,-3.97887,1.22495,0.515184,1.43948,2.50672,-5.31806,27.509,-23.5792,-66.4646
7,-21.0398,9.29793,5.73609,0.212857,0.972948,-7.72243,55.7947,-3.75853,-51.4144
7,-14.1209,11.4334,8.75756,3.28652,0.684336,0.646829,56.0445,13.597,-48.2213
7,-15.4774,7.202,5.36463,-0.0190558,-0.600999,2.34951,56.6947,6.8061,-47.7233
7,-12.8943,5.11109,2.94718,-1.62046,-1.48837,4.94963,46.09,-16.1105,-54.0982
7,-6.97857,5.90392,3.45648,-0.516938,-1.44121,5.46274,20.6859,-28.4829,-60.5371
7,-1.20633,1.47225,0.902266,-0.974985,-1.55319,4.046,-7.6004,-27.2415,-63.3245
7,2.01113,1.07006,1.18274,-0.545719,-0.675047,1.07681,-22.2667,-19.5561,-61.6849
7,-1.63985,1.34759,-0.68179,-0.141063,2.98431,-3.05547,-14.127,-19.8065,-62.0123
7,-6.41015,8.39096,6.26618,2.23083,0.907915,-1.25404,-8.77484,-20.1146,-62.1927
7,-0.378254,5.36585,0.0163249,0.517672,0.891425,-3.04089,1.39292,-24.6422,-60.622
7,-2.72007,2.12721,0.684945,1.51181,2.49657,-4.82778,26.5125,-23.7806,-54.7667
7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,-13.9608,1.76607,5.55963,2.2289,0.0788639,-0.513751,50.6883,10.7801,-41.941
7,-16.7035,6.33605,5.04129,-2.05941,-0.855139,2.41409,50.4123,1.66392,-42.6147
7,-12.3309,4.56588,1.87982,-1.66167,-1.86165,4.54514,37.129,-13.7856,-50.6144
7,-4.05448,2.74042,0.20104,-1.26004,-1.52394,4.91558,12.8627,-23.8375,-56.4627
7,-1.18035,3.21112,0.204016,-1.39147,-1.08328,3.88694,-8.36964,-22.8029,-58.06
7,1.5078,2.58572,0.515804,-0.383532,-0.645224,1.05399,-20.9426,-15.4399,-57.721
7,1.81324,27.647,32.4958,-0.0423462,2.50947,-2.51216,-13.6062,-15.5201,-59.1946
7,-6.38676,14.0105,2.5143,1.91926,0.394893,-0.740725,-14.0448,-18.8825,-58.0685
7,-3.92619,19.8664,14.5395,1.96604,1.41394,-1.86368,-2.35675,-19.9791,-59.3715
7,-1.62171,10.6712,6.63812,0.912641,-0.730598,-1.38849,0.441156,-21.6747,-58.6117
7,2.95053,5.92863,2.21958,-0.970408,-0.311629,-0.767014,1.34367,-23.0429,-57.8267
7,3.50879,3.05357,3.66168,0.415492,0.462748,-1.0147,4.55955,-22.8892,-58.9034
7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,-5.39615,7.04619,5.28524,-0.24878,-1.47574,3.45468,14.4338,-23.3889,-56.1287
7,-0.93578,3.52659,1.74611,0.432052,-1.33168,4.44169,-6.44606,-26.533,-55.9234
7,1.74393,5.18975,-0.836502,-0.894869,-0.425503,2.02955,-21.1239,-17.8573,-55.0832
7,2.29105,2.9374,2.33526,-0.971517,0.748078,-3.01066,-20.3745,-13.1879,-57.7032
7,-5.91577,-9.27033,8.91183,-4.49425,0.932471,-1.51656,-9.38143,-14.3367,-60.2718
7,-7.51848,4.6836,2.29789,1.36835,1.9249,-1.45558,5.21604,-18.663,-60.4856
7,-8.50677,2.48338,1.48227,2.11523,2.23471,-5.54362,26.4111,-17.9977,-55.5134
7,-22.2403,22.7639,4.28713,4.5374,-0.0105454,-6.44096,46.1038,-9.39054,-43.6103
7,-12.853,10.6044,6.27767,1.21667,-0.0386816,-0.489822,44.1033,5.01573,-46.3254
7,-14.0942,5.68231,6.35266,-0.466013,-0.743953,2.09422,43.2879,3.01199,-47.6106
7,-14.0167,7.03584,5.04068,-0.283998,-1.33207,4.49082,33.6345,-13.0141,-52.5334
7,-7.33748,5.01123,0.91395,0.0399971,-1.36629,5.93786,11.3046,-25.4957,-55.8841
7,-1.63622,2.68381,0.237454,-0.683898,-0.752878,4.67142,-11.4367,-23.8625,-54.9117
7,0.833059,0.840448,-0.0657263,-0.648528,-0.294817,1.67183,-23.4356,-15.4521,-53.9892
7,0.039161,-0.658626,1.31298,0.725656,1.32824,-3.07254,-18.7813,-16.4651,-55.4422
7,-5.82752,4.79388,11.8292,0.564646,0.399999,-0.84014,-13.0365,-16.9794,-58.291
7,-7.75123,11.9846,3.88624,1.36641,0.819824,-1.16707,-3.99714,-18.7052,-57.9502
7,0.0287654,13.7803,7.84546,0.852961,-0.158607,-1.62149,1.36511,-21.8577,-57.0041
7,1.365,3.52602,-0.528667,0.0685503,0.903502,-2.59348,6.1458,-22.1239,-57.8718
7,-0.0540952,0.625183,0.537509,1.14204,3.12712,-4.50392,26.0056,-15.0544,-54.0882
7,-34.3959,11.0889,-5.09253,-0.659141,-0.773581,-6.58443,42.3312,7.94716,-46.2735
7,-12.878,5.52323,6.60234,-2.24896,-0.119281,3.1615,40.6599,-7.05315,-48.4991
7,-12.4555,8.41715,-0.328824,-1.14179,-0.473689,3.99678,33.7618,-18.1605,-50.623
7,-6.61087,6.36147,-0.195855,-0.874888,-0.266711,5.16258,18.5714,-25.9265,-55.1618
7,-1.68721,3.71311,0.733554,-1.48435,-0.103846,4.91087,0.190319,-26.771,-58.8952
7,3.57042,0.00016035,1.71004,-0.863074,-0.462515,0.741949,-11.2308,-15.8246,-63.1598
7,-8.28488,19.6329,18.5161,0.530644,2.45203,-4.60472,0.131173,-18.5448,-63.6665
7,-15.6654,11.5211,4.50052,2.32246,1.55439,-0.530909,14.7665,-19.0785,-62.7983
7,-3.4529,6.51488,6.9711,-0.231274,1.56286,-2.33044,27.2351,-12.8721,-60.0967
7,-2.5934,13.7882,10.6542,-1.28519,-0.165249,-1.13657,35.4737,-5.99021,-56.9922
7,1.01718,-2.44734,1.56459,-0.274971,0.42764,-2.64675,35.2453,0.464756,-58.6559
7,-33.3802,7.12764,15.2189,0.477151,2.06163,-5.82546,44.8007,19.798,-48.1414
7,-15.3687,6.08332,7.64079,3.23393,-0.204031,1.72129,41.0002,24.3879,-49.4372
7,-14.2545,5.91698,2.77014,0.354213,0.265927,4.2023,44.8888,5.6945,-51.882
7,-8.59174,7.92545,-1.00055,-0.931886,1.138,5.94,43.8443,-17.8987,-48.7682
7,-3.03016,3.30163,0.21449,-0.906449,0.142873,5.26563,29.7916,-35.0205,-50.1806
7,1.33989,3.17031,2.0893,-0.801713,0.343265,2.00879,15.3148,-37.6186,-53.6304
7,-1.36117,3.15842,2.62619,-0.580375,1.11458,-1.63086,17.5421,-35.0169,-54.4379
7,-6.07464,0.660009,3.37225,-3.82059,1.45591,-1.94543,39.1078,-23.3749,-50.046
7,-4.01614,4.12443,6.47039,-0.491238,1.89919,-0.960955,50.8226,-13.3956,-41.1615
7,-0.336599,1.71367,7.41885,-0.525587,0.57428,-1.75788,57.1303,-1.54153,-35.2038
7,-2.7701,4.49205,2.02328,0.835355,0.0595196,-2.72518,56.9739,8.13622,-33.9404
7,-20.9241,14.5619,4.71939,0.913407,1.12659,-3.19525,54.2971,24.9143,-31.8773
7,-14.6334,11.763,6.97835,0.725039,0.429692,2.49277,56.0001,23.2687,-30.0629
7,-13.0539,11.1709,5.8109,-1.15552,0.734621,4.90129,61.8787,0.798257,-27.0163
7,-8.33483,6.57763,1.24011,-0.653802,1.01805,5.18104,53.7566,-29.337,-24.8177
7,-3.13192,2.04586,-0.283134,-1.65741,0.608347,4.07929,34.4446,-48.7629,-26.4261
7,0.127802,1.38917,1.26892,-1.72761,0.465308,1.0631,19.8657,-51.0705,-35.0794
7,-6.34518,3.09414,3.78335,-0.388721,2.33918,-3.12131,32.1624,-43.5054,-35.7174
7,-28.3875,41.1032,21.491,3.34295,3.34559,-2.80027,58.8927,-23.708,-20.3025
7,-7.21004,2.75253,7.23541,-0.129296,1.6645,-3.12884,66.4373,-2.03742,-4.76339
7,-7.35753,1.82613,5.35044,-0.595976,1.32482,-3.22862,63.8285,17.8938,5.66544
7,-8.88334,4.37168,4.3953,0.75824,0.0981898,-0.74959,57.4919,31.4869,9.58784
7,-10.793,5.56503,4.63208,1.60514,-0.335891,2.67174,61.5661,24.2652,2.75108
7,-14.8302,8.63738,5.21553,0.399919,-0.294547,4.19734,66.1625,-0.969175,-1.97124
7,-13.4109,9.54937,2.38565,-0.0378246,0.446793,4.99851,58.0768,-31.4942,-3.48066
7,-5.41337,7.13595,2.59056,-0.453881,0.859632,4.26188,34.9969,-54.3194,-2.99944
7,-1.5637,4.39648,0.887048,-0.773172,0.275412,3.30633,10.4527,-62.9735,-6.28348
7,0.975531,3.08134,0.313722,-0.240454,0.23662,1.21802,-6.91003,-63.2315,-9.44354
7,1.43623,36.3229,30.729,0.93728,0.940201,-2.87675,4.69773,-62.4886,-9.56848
7,-3.64893,7.29034,4.42538,-1.19815,1.05366,-1.47545,10.2712,-62.6993,-9.86604
7,-1.96004,10.4275,4.55555,1.18479,0.601442,-2.4959,26.1671,-57.435,-8.6026
7,0.666257,4.36103,3.11435,0.633821,-0.0642585,-1.69818,39.4027,-50.2818,-6.82542
7,-1.85198,12.0819,2.97361,0.122719,0.581634,-0.97458,47.7806,-43.8626,-2.22304
7,1.25314,6.24674,6.58064,0.147065,1.76037,-1.90467,53.4928,-36.751,2.88026
7,-21.2073,15.8286,6.09642,1.91338,1.8047,-4.04186,60.2053,-19.2548,16.7637
7,-11.2594,7.38437,8.23677,0.473371,-1.18357,2.97887,59.6993,-20.2779,13.981
7,-8.80322,7.62804,-0.502379,1.12176,-1.0761,4.62357,49.7819,-39.7541,7.75099
7,-3.25198,2.23442,-0.516493,-1.68005,-0.4394,4.84734,21.1138,-59.3393,1.50314
7,0.385125,0.552132,1.23711,-0.975328,-0.756068,2.31196,-5.13362,-62.8557,-4.36778
7,2.33375,2.0575,1.56912,-0.840235,0.0167562,-2.26882,-4.16397,-62.8895,-6.11518
7,-8.5039,11.1764,1.95333,1.08779,1.17674,-1.50679,2.18235,-63.9035,-6.6617
7,-6.27272,7.45787,3.88517,0.130668,1.24708,-1.46772,15.241,-61.0626,-7.24355
7,1.38554,3.26728,4.47587,0.0348301,0.769378,-1.29388,24.0417,-58.7993,-2.92226
7,-1.38965,5.62275,2.38653,0.195754,0.0938395,-1.05956,31.5939,-55.1404,0.0396321
7,-3.34922,7.99715,3.11891,1.60913,0.656636,-1.65465,40.3152,-49.0374,10.7683
7,-3.0779,8.87886,8.58521,-1.15766,0.946373,-3.06936,50.0425,-37.2471,14.7188
7,-23.0192,17.9065,3.5221,-2.97584,0.145465,0.879376,56.1667,-27.0816,17.4199
7,-10.8273,7.95214,4.23864,-1.29372,-1.98217,4.63881,43.387,-45.9079,7.41072
7,-4.90294,1.64426,-0.0773833,-1.67493,-1.50311,4.75542,11.6503,-62.6596,-2.24331
7,0.440961,2.24108,-0.769098,-0.218452,-0.712112,1.9698,-11.4006,-62.3709,-5.33234
7,2.07431,1.0847,-1.35653,-0.73227,0.846717,-2.17376,-9.6106,-61.6415,-10.9
7,-10.5617,15.1852,7.14326,3.06857,0.797976,-1.46808,2.13335,-62.5593,-9.42414
7,-6.33207,7.54804,5.42348,-0.148191,1.1449,-2.16654,16.1074,-60.7684,-8.63905
7,-0.641158,5.58698,3.28307,-0.00698569,0.794736,-1.85763,31.2596,-56.3583,-5.29319
7,-3.64203,3.98619,-0.143371,1.17469,0.989569,-1.10644,38.8325,-49.8402,3.71718
7,-5.62887,4.22556,7.86992,0.356158,0.451431,-2.07287,45.6236,-43.4944,12.7346
7,-11.5824,13.1845,3.17052,3.22429,0.230863,-2.56061,56.7191,-28.3104,17.4004
7,-11.9943,17.2129,3.53564,0.938261,-0.715158,4.63784,54.3238,-32.7208,15.7601
7,-5.59705,6.24812,0.743411,-0.0885983,-0.545022,6.17076,24.5638,-57.1688,11.7869
7,-3.06346,0.783936,-1.31701,-0.838314,0.101173,4.3268,-13.708,-61.9688,7.66004
7,0.949902,0.954061,0.0126153,-1.13974,0.331495,0.810761,-30.4356,-56.1303,1.43373
7,2.08364,-0.578132,3.61409,-1.25953,0.836099,-3.87057,-19.447,-60.5863,-6.26251
7,4.3482,-4.08181,-0.0734421,-8.56534,-0.194908,-1.82254,1.08099,-62.9394,-0.505077
7,-3.20878,5.20051,4.47751,0.62877,1.09382,-1.67089,9.97275,-62.9963,-2.34345
7,0.933069,6.26295,3.88168,-0.104491,0.319977,-1.12721,18.7967,-61.186,3.24571
7,-0.370271,8.38908,2.8928,0.673932,0.0802071,-0.201448,22.8263,-59.0998,9.00848
7,-0.594405,7.87104,4.16127,0.123588,0.292306,-0.824309,24.8842,-58.8149,11.4183
7,-2.34148,14.6626,6.8448,0.247984,0.255315,-2.34968,37.4849,-52.4479,9.49094
7,-12.4531,15.5109,3.72694,-1.55514,-0.717639,2.37749,39.9498,-49.3962,14.9348
7,-4.14627,2.64287,1.93193,-1.11423,-1.61664,3.80816,17.4725,-61.9917,4.17802
7,-1.35128,2.48775,-0.219465,-0.590569,-0.5962,3.03324,-7.43888,-63.8012,3.40226
7,0.710064,0.801036,-0.336847,-0.652818,-0.11771,0.408217,-19.9349,-61.549,3.10673
7,-0.533238,0.395011,-0.161664,-1.1384,1.34218,-4.3022,-4.5491,-65.0894,-2.54689
7,-12.6732,19.1121,3.17267,2.94554,0.722509,-1.30751,7.21089,-64.4909,-0.592003
7,-2.2618,4.31294,3.64796,-0.531917,0.484997,-2.3466,20.826,-61.463,-1.29394
7,-4.2958,5.66446,0.264535,1.13811,-0.27063,-1.92052,34.6141,-54.9932,0.353815
7,-0.399795,-1.48589,-2.46256,1.04719,2.16568,-4.91388,51.4687,-40.4061,8.53475
7,-22.7831,10.2386,7.55419,-0.914468,-0.344486,-6.59981,62.4374,0.221815,23.776
7,-14.9167,14.5922,9.11986,3.99651,-0.0937623,1.56435,61.0711,17.997,18.544
7,-15.8937,7.75359,3.04729,-1.14237,-0.27848,4.6398,64.0553,-5.32859,16.5225
7,-7.91792,3.0807,0.911768,-0.963236,-0.938913,5.31436,51.0166,-40.1579,8.19541
7,-3.52142,3.11607,0.246244,-0.819973,-1.10574,4.36913,23.356,-61.368,-3.17355
7,0.611721,3.43841,1.7311,-0.852763,-0.993302,3.08384,-0.857173,-64.2553,-7.9037
7,10.7494,11.0251,10.4016,0.591946,0.818424,-0.847166,-8.04304,-63.4819,-10.2434
7,-7.81844,8.0486,4.93767,0.145033,1.61826,-2.65129,3.15991,-64.5252,-13.5076
7,-7.9981,1.34778,2.22498,0.354577,0.766507,-1.38923,22.2602,-60.6267,-13.5686
7,-4.66719,17.7625,7.76168,-0.430413,-0.0927382,-1.11638,33.2546,-56.7927,-5.89936
7,4.42782,0.777259,4.49136,0.652044,0.251005,-1.38026,40.5667,-51.7993,-4.07762
7,-1.05138,3.83966,2.70551,-1.65462,0.14899,-2.10973,50.1069,-42.204,2.16589
7,-11.3734,7.36554,6.04135,2.25839,1.63517,-3.11197,61.8764,-24.1882,12.0622
7,-16.6025,5.77376,5.89142,2.8533,-0.315066,2.71879,64.7281,-14.0272,12.9492
7,-10.4824,2.81841,3.26046,-1.59284,-1.08429,4.93796,51.3992,-41.5573,5.28273
7,-3.20785,1.86677,0.832467,-1.28099,-1.56753,4.5053,21.022,-62.6937,-8.02171
7,0.692762,1.87666,1.12179,-1.14075,-1.12415,2.14249,-5.69908,-64.6372,-15.6062
7,9.01896,15.237,17.3661,0.283809,0.988873,-2.90711,-0.232222,-63.7536,-15.8907
7,-9.50829,9.01122,5.02458,0.584898,1.88375,-2.19578,9.87362,-63.3993,-12.878
7,-8.02986,3.59382,3.02517,1.22844,0.691684,-2.94614,30.9386,-57.6947,-9.93306
7,-10.4366,4.85548,1.98419,0.821353,0.3421,-0.0498527,39.2834,-52.998,-6.62188
7,-1.15534,-3.48601,2.3053,0.745886,1.90523,-3.53663,47.9099,-47.0462,-0.63863
7,-29.2279,6.64849,11.9728,2.30119,1.03254,-7.68654,63.644,-3.87226,23.6024
7,-16.2111,16.9673,10.5165,5.28482,0.112248,1.47919,62.7423,19.9751,17.9676
7,-14.0916,1.06131,3.01988,-0.521446,-0.712707,2.6201,65.4263,5.81082,15.701
7,-11.3273,1.59975,2.02032,-1.70369,-1.32116,5.03081,63.6568,-22.0333,5.69997
7,-5.99129,3.98437,1.82279,-1.61785,-1.65077,5.57195,37.8332,-54.4418,-6.27364
7,-0.957524,3.53091,2.20762,-1.05472,-1.70966,4.03322,0.786104,-64.6949,-14.9867
7,1.29101,0.204011,1.29034,0.109722,-0.205865,-0.0267003,-15.0093,-61.7735,-18.5934
7,-9.6638,35.8017,17.9021,4.75859,1.46322,-1.56324,1.75941,-65.1312,-10.8363
7,-5.16106,4.24398,6.10645,0.168484,1.81224,-1.55761,11.8507,-62.7297,-14.6293
7,-4.0167,3.11885,0.123354,1.41205,2.23248,-4.87855,37.8742,-55.0165,-4.08146
7,-5.86826,6.05912,0.586036,2.82742,1.77403,-5.90014,62.2787,-20.4361,14.6441
7,-13.1883,4.56333,-7.60091,1.97952,-1.35332,-2.74248,61.7523,22.0967,18.2332
7,-13.2556,7.22071,5.16692,-1.91964,0.0017484,1.7751,64.211,18.0955,13.6485
7,-17.2004,5.59074,6.114,-0.540987,-0.374738,4.31616,67.1006,-3.48979,12.1097
7,-11.7191,4.87575,3.11953,-2.21633,-1.01214,5.82039,53.9097,-39.7024,2.03357
7,-3.14655,3.12216,1.25251,-0.619507,-1.46098,4.9686,22.3288,-60.6753,-10.098
7,1.51945,-0.753892,0.45027,0.0344487,-1.31256,2.01974,-9.23571,-64.2358,-13.9412
7,-2.78975,1.63693,0.954967,0.457227,1.45289,-2.45117,-4.50201,-64.4321,-11.5672
7,-2.72194,3.36797,3.64426,-1.66263,0.572261,-1.32074,6.24371,-64.5321,-9.95539
7,-2.0314,-6.91885,-0.467331,-0.890741,1.33374,-2.69239,17.1985,-62.6708,-9.48215
7,-15.3197,20.0143,8.36427,3.73785,2.74423,-6.50201,52.8184,-40.0549,8.98599
7,-12.7959,4.12179,2.72107,-2.12599,-0.388694,-4.95924,64.7525,-6.80569,18.2345
7,-12.4913,2.8519,5.2316,0.0393272,0.0896102,0.177449,64.2984,11.0496,19.5895
7,-15.707,6.9196,7.51744,1.17617,-1.07692,1.89017,66.0761,1.96657,15.5364
7,-15.9069,10.2413,5.42492,-1.34319,-1.09636,5.30683,63.0788,-22.4232,4.77656
7,-6.28389,3.41128,1.12757,-0.360782,-1.47654,5.56642,36.6122,-54.0477,-6.02396
7,-1.69936,0.216038,0.0139089,-0.886298,-0.879784,4.02711,2.14581,-64.6781,-13.9605
7,1.49018,1.2179,0.28923,-0.0886346,0.0378554,1.10162,-19.2828,-61.2489,-14.7197
7,6.17794,37.6275,36.4917,0.823486,1.94899,-2.79637,-4.59399,-62.9484,-16.5265
7,-12.8918,16.6066,2.83147,1.57046,0.731877,-0.791223,-0.737035,-64.1954,-13.1122
7,-2.19283,-0.793501,1.24152,0.641194,1.17057,-3.24502,11.5079,-62.4863,-15.0857
7,-2.52419,3.49089,0.606304,1.44257,2.44282,-5.4521,42.3175,-49.9868,-0.606277
7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,-14.4689,8.3652,4.7985,2.67291,-0.222171,-1.21372,63.6201,10.1126,19.3557
7,-16.244,6.54295,7.35671,-0.222863,-0.547051,2.13384,65.6438,4.05588,15.7954
7,-16.0043,5.05646,2.59288,-2.06938,-1.10338,4.73476,62.7206,-20.7137,8.84959
7,-6.89265,5.16682,1.72832,0.279929,-1.6195,5.52254,40.2443,-52.116,-3.38297
7,-1.24163,1.38765,-0.0986493,0.0124979,-1.00088,4.06419,5.69708,-64.0712,-9.48125
7,0.215395,2.33841,1.42098,-0.343062,0.292458,0.676183,-10.4209,-63.5397,-11.9527
7,-4.55257,33.7281,15.407,2.6741,-0.12438,0.493233,-4.25064,-64.7924,-10.0695
7,-8.34236,15.4782,7.90678,-0.281416,0.443999,-1.06619,1.04976,-63.8635,-13.1291
7,-2.41981,-1.58713,1.39475,0.118393,1.76588,-3.7883,16.1365,-62.2443,-12.4743
7,-3.98332,0.532365,-0.560193,0.984689,3.4951,-5.8135,49.2894,-43.6606,0.655077
7,-20.6542,13.3859,0.763201,-0.90256,0.411684,-5.43132,64.0825,-1.85586,17.1383
7,-11.656,7.76131,7.61376,-1.2624,-0.0231379,1.54641,63.7873,4.35561,17.7872
7,-15.7143,8.03438,4.89642,0.195983,-0.989059,2.39243,62.9855,-10.6801,14.394
7,-13.0404,6.21183,2.86431,-1.15007,-1.08401,3.94772,56.9048,-32.626,5.20021
7,-5.85184,4.72794,0.244387,-0.44971,-0.654822,4.32084,36.469,-53.1093,-2.19315
7,-1.31357,2.53508,0.858587,-0.600745,-0.552237,3.23674,8.11347,-63.4226,-11.585
7,1.14745,4.00409,1.81419,-0.467357,-0.0736671,1.12065,-6.65429,-62.4311,-13.6041
7,-5.31726,28.2305,15.1832,0.521903,-0.0321091,0.425488,-4.0055,-62.7841,-15.027
7,-9.82408,4.94807,4.37927,-0.339453,1.06898,-2.18903,4.11276,-62.6919,-16.5077
7,-8.11937,2.39611,-3.66894,0.21459,0.445708,0.360859,14.4378,-61.6929,-13.8377
7,-3.71234,0.106786,2.98614,0.896863,3.72229,-4.5982,32.7912,-54.2815,-12.9264
7,-23.8932,23.2251,7.72468,2.02399,1.76833,-5.80637,60.5265,-25.0849,11.7208
7,-11.5846,7.29544,6.50027,0.598661,-0.0613656,0.767305,63.4205,-8.62463,13.3696
7,-15.9547,8.56292,4.3907,0.0917568,-0.960405,1.8664,61.6333,-19.4688,10.0327
7,-12.4838,6.33682,0.370542,-1.18958,-0.0504791,3.99895,51.7749,-39.0959,6.80943
7,-8.12083,5.65398,-0.0236491,-1.12092,0.535464,4.78501,27.3966,-57.871,2.83576
7,-2.77139,5.76962,0.633401,-1.07737,0.113033,4.1536,-3.961,-64.3068,-6.82715
7,1.58651,2.51995,1.71031,-1.11554,-0.327298,2.24208,-27.5004,-57.633,-13.4293
7,-3.63188,0.552125,1.94668,-0.568379,1.52229,-2.73223,-24.9102,-57.7264,-17.8577
7,-10.7549,8.76563,6.16135,0.962918,1.25666,-1.2911,-9.93998,-60.0622,-22.2206
7,-0.301897,4.75216,7.79399,-0.0798441,0.932332,-2.03547,3.83797,-60.7148,-25.1629
7,-2.72922,6.32018,2.82596,0.598048,-0.173201,-1.9236,19.3623,-57.4784,-25.3058
7,-3.58398,2.00208,-1.32892,-0.930805,1.85236,-3.32209,35.5061,-51.8081,-22.8835
7,-17.6134,14.7609,8.65553,-0.0890162,0.845584,-3.13135,58.386,-31.8596,-10.3161
7,-13.9339,9.51832,6.91943,-0.120005,0.72293,2.2071,57.2017,-35.529,-7.33317
7,-16.2401,7.31851,0.772814,-1.65333,0.76151,3.87121,42.9016,-51.4204,-10.2339
